id,source,name,keyword,match_type,category_id,category_name,priority,is_enabled,stop_processing,confidence,conditions_json,actions_json
627,manual,,YIG MONCIONS GLOUCESTER,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""YIG MONCIONS GLOUCESTER"",""case_sensitive"":false}}","{""set_category_id"":16}"
628,manual,,AMAZON.CA PRIME MEMBER AMAZON.CA,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMAZON.CA PRIME MEMBER AMAZON.CA"",""case_sensitive"":false}}","{""set_category_id"":2}"
629,manual,,DOLLAR TREE NEPEAN ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DOLLAR TREE NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
630,manual,,FARM BOY OTTAWA,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""FARM BOY OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":16}"
631,manual,,MARSHALLS KANATA ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MARSHALLS KANATA ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
632,manual,,MCDONALD'S NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALD'S NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
633,manual,,PAYPAL UBER ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL UBER ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
634,manual,,SPORT CHEK NEPEAN ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SPORT CHEK NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
635,manual,,A&W BARRHAVEN NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""A&W BARRHAVEN NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
636,manual,,ALLSTATEINSURANCE OTTAWA ON,contains_case_insensitive,17,Insurance & Benefits,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ALLSTATEINSURANCE OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":17}"
637,manual,,MCDONALD'S MYMC OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALD'S MYMC OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
638,manual,,PAYPAL APPLE.COM/BILL ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL APPLE.COM/BILL ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
639,manual,,PAYPAL RONAINC QC,contains_case_insensitive,8,Home Maintenance/upgrade,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL RONAINC QC"",""case_sensitive"":false}}","{""set_category_id"":8}"
640,manual,,PETROCAN- CARLING AVE NEPEAN,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETROCAN- CARLING AVE NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":1}"
641,manual,,PIZZA PIZZA NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PIZZA PIZZA NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
642,manual,,PIZZAHUTR - NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PIZZAHUTR - NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
643,manual,,RIVERROADYIG GLOUCESTER ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""RIVERROADYIG GLOUCESTER ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
644,manual,,THE HOME DEPOT NEPEAN,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""THE HOME DEPOT NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":14}"
645,manual,,TIM HORTONS NEPEAN,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""TIM HORTONS NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":6}"
646,manual,,WAL-MART SUPERCENTER NEPEAN,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""WAL-MART SUPERCENTER NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":16}"
647,manual,,AMZN MKTP CA - - ON,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMZN MKTP CA - - ON"",""case_sensitive"":false}}","{""set_category_id"":2}"
648,manual,,BASKIN ROBBINS OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""BASKIN ROBBINS OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
649,manual,,BASKINROBBINS- NEPEAN ON,contains_case_insensitive,17,Insurance & Benefits,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""BASKINROBBINS- NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":17}"
650,manual,,BESTBUY NEPEAN ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""BESTBUY NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
651,manual,,CANADIAN TIRE OTTAWA ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CANADIAN TIRE OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
652,manual,,CDN TIRE STORE BARRHAVEN,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CDN TIRE STORE BARRHAVEN"",""case_sensitive"":false}}","{""set_category_id"":1}"
653,manual,,COSTCO ANNUAL RENEWAL - -,contains_case_insensitive,3,Costco,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""COSTCO ANNUAL RENEWAL - -"",""case_sensitive"":false}}","{""set_category_id"":3}"
654,manual,,COSTCOBUSINESSCENTER GLOUCESTER ,contains_case_insensitive,3,Costco,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""COSTCOBUSINESSCENTER GLOUCESTER "",""case_sensitive"":false}}","{""set_category_id"":3}"
655,manual,,DEMOSPHERE/OTTAWASOUTH SAINT JOH,contains_case_insensitive,15,Child Care,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DEMOSPHERE/OTTAWASOUTH SAINT JOH"",""case_sensitive"":false}}","{""set_category_id"":15}"
656,manual,,DOMINOSPIZZA NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DOMINOSPIZZA NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
657,manual,,EDUCARAINC - ON,contains_case_insensitive,15,Child Care,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""EDUCARAINC - ON"",""case_sensitive"":false}}","{""set_category_id"":15}"
658,manual,,FOOD BASICS OTTAWA,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""FOOD BASICS OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":16}"
659,manual,,"GROUPON, INC. - - IL",contains_case_insensitive,21,Travel - Entertainment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""GROUPON, INC. - - IL"",""case_sensitive"":false}}","{""set_category_id"":21}"
660,manual,,GROUPONCANADAINC - - QC,contains_case_insensitive,21,Travel - Entertainment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""GROUPONCANADAINC - - QC"",""case_sensitive"":false}}","{""set_category_id"":21}"
661,manual,,"MARSHALLS OTTAWA, ON",contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MARSHALLS OTTAWA, ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
662,manual,,MCDONALD'S KANATA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALD'S KANATA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
663,manual,,MCDONOUGH'S YIG NEPEAN,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONOUGH'S YIG NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":16}"
664,manual,,PARKINDIGO-NOCOT OTTAWA ON,contains_case_insensitive,21,Travel - Entertainment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PARKINDIGO-NOCOT OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":21}"
665,manual,,PETRO-CANADA NEPEAN,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETRO-CANADA NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":1}"
666,manual,,PETROCAN- RIVERSIDE D OTTAWA,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETROCAN- RIVERSIDE D OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":1}"
667,manual,,ROGERS TORONTO ON,contains_case_insensitive,5,Utilities & Taxes,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ROGERS TORONTO ON"",""case_sensitive"":false}}","{""set_category_id"":5}"
668,manual,,STARBUCKS OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""STARBUCKS OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
669,manual,,STARBUCKS - - - - ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""STARBUCKS - - - - ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
670,manual,,SUBWAY NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SUBWAY NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
671,manual,,THE BIG APPLE INC. POS COLBORNE ,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""THE BIG APPLE INC. POS COLBORNE "",""case_sensitive"":false}}","{""set_category_id"":14}"
672,manual,,WAL-MART KANATA ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""WAL-MART KANATA ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
673,manual,,WAL-MARTONLINEPHOTO MISSISSAUGA ,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""WAL-MARTONLINEPHOTO MISSISSAUGA "",""case_sensitive"":false}}","{""set_category_id"":16}"
674,manual,,MERMAID POOLS OTTAWA ON,contains_case_insensitive,24,Pool,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MERMAID POOLS OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":24}"
675,manual,,POOLSUPPLIESCANADA BURLINGTON,contains_case_insensitive,24,Pool,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""POOLSUPPLIESCANADA BURLINGTON"",""case_sensitive"":false}}","{""set_category_id"":24}"
680,manual,,ACCT BAL REBATE,contains_case_insensitive,19,Bank Fees,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ACCT BAL REBATE"",""case_sensitive"":false}}","{""set_category_id"":19}"
681,manual,,ALGONQUIN COLLE MSP,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ALGONQUIN COLLE MSP"",""case_sensitive"":false}}","{""set_category_id"":23}"
682,manual,,WAL MARTCANADAINC MISSISSAUGA ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""WAL MARTCANADAINC MISSISSAUGA ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
683,manual,,PETRO CANADA NEPEAN,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETRO CANADA NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":1}"
689,manual,,CANADA PAY,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CANADA PAY"",""case_sensitive"":false}}","{""set_category_id"":23}"
690,manual,,PAYMENTRECEIVED-THANKYOU,contains_case_insensitive,25,CC Payment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYMENTRECEIVED-THANKYOU"",""case_sensitive"":false}}","{""set_category_id"":25}"
691,manual,,PAYMENT RECEIVED - THANK YOU,contains_case_insensitive,25,CC Payment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYMENT RECEIVED - THANK YOU"",""case_sensitive"":false}}","{""set_category_id"":25}"
692,manual,,PAYMENT - THANK YOU,contains_case_insensitive,25,CC Payment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYMENT - THANK YOU"",""case_sensitive"":false}}","{""set_category_id"":25}"
693,manual,,PONSON'S GENERAL NOORD,contains_case_insensitive,26,Travel - $US,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PONSON'S GENERAL NOORD"",""case_sensitive"":false}}","{""set_category_id"":26}"
694,manual,,STLOUISCOLLEGEOFPH SAINTLOUIS MO,contains_case_insensitive,26,Travel - $US,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""STLOUISCOLLEGEOFPH SAINTLOUIS MO"",""case_sensitive"":false}}","{""set_category_id"":26}"
695,manual,,HUCHADA N.V. SANTA CRUZ,contains_case_insensitive,26,Travel - $US,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""HUCHADA N.V. SANTA CRUZ"",""case_sensitive"":false}}","{""set_category_id"":26}"
696,manual,,LAPETITECREPERIE NORTHFIELD NJ,contains_case_insensitive,26,Travel - $US,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""LAPETITECREPERIE NORTHFIELD NJ"",""case_sensitive"":false}}","{""set_category_id"":26}"
697,manual,,SASAKI SERVICE STATION ORANJESTA,contains_case_insensitive,26,Travel - $US,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SASAKI SERVICE STATION ORANJESTA"",""case_sensitive"":false}}","{""set_category_id"":26}"
699,manual,,CANADA CCB,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CANADA CCB"",""case_sensitive"":false}}","{""set_category_id"":23}"
700,manual,,CHILD TAX BEN CCB,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CHILD TAX BEN CCB"",""case_sensitive"":false}}","{""set_category_id"":23}"
701,manual,,CANADA RIT,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CANADA RIT"",""case_sensitive"":false}}","{""set_category_id"":23}"
702,manual,,CANADA FED,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CANADA FED"",""case_sensitive"":false}}","{""set_category_id"":23}"
703,manual,,TAX REFUND RIT,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""TAX REFUND RIT"",""case_sensitive"":false}}","{""set_category_id"":23}"
704,manual,,CANADA EI,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CANADA EI"",""case_sensitive"":false}}","{""set_category_id"":23}"
705,manual,,CDACARBONREBATE CCR,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CDACARBONREBATE CCR"",""case_sensitive"":false}}","{""set_category_id"":23}"
706,manual,,FEDERAL GOVT MSP,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""FEDERAL GOVT MSP"",""case_sensitive"":false}}","{""set_category_id"":23}"
707,manual,,PAYROLL PAY,contains_case_insensitive,23,Income,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYROLL PAY"",""case_sensitive"":false}}","{""set_category_id"":23}"
708,manual,,VITALITYPHYSIOTHERAPY OTTAWA ON,contains_case_insensitive,7,Health & Medical,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""VITALITYPHYSIOTHERAPY OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":7}"
711,learned,Investments · description rule,TANGERINE,contains_case_insensitive,13,Investments,4,1,0,0.95,"{""description"":{""operator"":""contains"",""value"":""TANGERINE"",""case_sensitive"":false},""amount"":{""exact"":500}}","{""set_category_id"":13}"
712,learned,Costco · description rule,COSTCOWHOLESALEW,contains_case_insensitive,3,Costco,4,1,0,0.9,"{""description"":{""operator"":""contains"",""value"":""COSTCOWHOLESALEW"",""case_sensitive"":false}}","{""set_category_id"":3}"
713,learned,Auto & Transportation · description rule,TRSFFROM,contains_case_insensitive,1,Auto & Transportation,4,1,0,0.9,"{""description"":{""operator"":""contains"",""value"":""TRSFFROM"",""case_sensitive"":false}}","{""set_category_id"":1}"
714,learned,Housing & Mortgage · description rule,MCAP,contains_case_insensitive,18,Housing & Mortgage,4,1,0,0.9,"{""description"":{""operator"":""contains"",""value"":""MCAP"",""case_sensitive"":false}}","{""set_category_id"":18}"
715,learned,Property Tax · description rule,CITY,contains_case_insensitive,9,Property Tax,4,1,0,0.9,"{""description"":{""operator"":""contains"",""value"":""CITY"",""case_sensitive"":false}}","{""set_category_id"":9}"
716,learned,Income · description rule,FEDERAL,contains_case_insensitive,23,Income,4,1,0,0.9,"{""description"":{""operator"":""contains"",""value"":""FEDERAL"",""case_sensitive"":false}}","{""set_category_id"":23}"
717,learned,Income · description rule,CANADA,contains_case_insensitive,23,Income,4,1,0,0.9,"{""description"":{""operator"":""contains"",""value"":""CANADA"",""case_sensitive"":false}}","{""set_category_id"":23}"
718,learned,Insurance & Benefits · description rule,LIFE,contains_case_insensitive,17,Insurance & Benefits,4,1,0,0.9,"{""description"":{""operator"":""contains"",""value"":""LIFE"",""case_sensitive"":false}}","{""set_category_id"":17}"
719,learned,Income · description rule,ALGONQUIN,contains_case_insensitive,23,Income,4,1,0,0.9,"{""description"":{""operator"":""contains"",""value"":""ALGONQUIN"",""case_sensitive"":false}}","{""set_category_id"":23}"
720,learned,Investments · description rule,INVESTMENTS,contains_case_insensitive,13,Investments,4,1,0,0.87,"{""description"":{""operator"":""contains"",""value"":""INVESTMENTS"",""case_sensitive"":false}}","{""set_category_id"":13}"
721,learned,Income · description rule,EMPL,contains_case_insensitive,23,Income,4,1,0,0.87,"{""description"":{""operator"":""contains"",""value"":""EMPL"",""case_sensitive"":false}}","{""set_category_id"":23}"
723,learned,Health & Medical · description rule,MARKETPLACE,contains_case_insensitive,7,Health & Medical,4,1,0,0.75,"{""description"":{""operator"":""contains"",""value"":""MARKETPLACE"",""case_sensitive"":false}}","{""set_category_id"":7}"
724,learned,Shopping & Home · description rule,OTTAWA,contains_case_insensitive,14,Shopping & Home,4,1,0,0.75,"{""description"":{""operator"":""contains"",""value"":""OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":14}"
725,learned,Groceries & Pharmacy · description rule,SHOPPERSDRUGMART1302,contains_case_insensitive,16,Groceries & Pharmacy,4,1,0,0.7,"{""description"":{""operator"":""contains"",""value"":""SHOPPERSDRUGMART1302"",""case_sensitive"":false}}","{""set_category_id"":16}"
726,learned,Income · description rule,CHILD,contains_case_insensitive,23,Income,4,1,0,0.7,"{""description"":{""operator"":""contains"",""value"":""CHILD"",""case_sensitive"":false}}","{""set_category_id"":23}"
727,learned,Dining · description rule,CAFEDELUXE,contains_case_insensitive,6,Dining,4,1,0,0.69,"{""description"":{""operator"":""contains"",""value"":""CAFEDELUXE"",""case_sensitive"":false}}","{""set_category_id"":6}"
728,learned,Groceries & Pharmacy · description rule,MART,contains_case_insensitive,16,Groceries & Pharmacy,4,1,0,0.69,"{""description"":{""operator"":""contains"",""value"":""MART"",""case_sensitive"":false}}","{""set_category_id"":16}"
729,learned,Health & Medical · description rule,VITALITYPHYSIOTHERAPY,contains_case_insensitive,7,Health & Medical,4,1,0,0.69,"{""description"":{""operator"":""contains"",""value"":""VITALITYPHYSIOTHERAPY"",""case_sensitive"":false}}","{""set_category_id"":7}"
730,learned,Health & Medical · description rule,VITALITY,contains_case_insensitive,7,Health & Medical,4,1,0,0.67,"{""description"":{""operator"":""contains"",""value"":""VITALITY"",""case_sensitive"":false}}","{""set_category_id"":7}"
731,learned,Shopping & Home · description rule,WINNERSHOMESENSE,contains_case_insensitive,14,Shopping & Home,4,1,0,0.66,"{""description"":{""operator"":""contains"",""value"":""WINNERSHOMESENSE"",""case_sensitive"":false}}","{""set_category_id"":14}"
732,learned,Shopping & Home · description rule,THEHOMEDEPOT,contains_case_insensitive,14,Shopping & Home,4,1,0,0.66,"{""description"":{""operator"":""contains"",""value"":""THEHOMEDEPOT"",""case_sensitive"":false}}","{""set_category_id"":14}"
733,learned,Auto & Transportation · description rule,COSTCO,contains_case_insensitive,1,Auto & Transportation,4,1,0,0.66,"{""description"":{""operator"":""contains"",""value"":""COSTCO"",""case_sensitive"":false}}","{""set_category_id"":1}"
734,learned,Auto & Transportation · description rule,PETRO,contains_case_insensitive,1,Auto & Transportation,4,1,0,0.65,"{""description"":{""operator"":""contains"",""value"":""PETRO"",""case_sensitive"":false}}","{""set_category_id"":1}"
735,learned,Health & Medical · description rule,OTTAWAHEALTHGROUP,contains_case_insensitive,7,Health & Medical,4,1,0,0.64,"{""description"":{""operator"":""contains"",""value"":""OTTAWAHEALTHGROUP"",""case_sensitive"":false}}","{""set_category_id"":7}"
736,learned,Auto & Transportation · description rule,COSTCOGASW,contains_case_insensitive,1,Auto & Transportation,4,1,0,0.61,"{""description"":{""operator"":""contains"",""value"":""COSTCOGASW"",""case_sensitive"":false}}","{""set_category_id"":1}"
737,learned,Costco · description rule,WWWCOSTCOCA,contains_case_insensitive,3,Costco,4,1,0,0.6,"{""description"":{""operator"":""contains"",""value"":""WWWCOSTCOCA"",""case_sensitive"":false}}","{""set_category_id"":3}"
738,learned,Income · description rule,PAYROLL,contains_case_insensitive,23,Income,4,1,0,0.59,"{""description"":{""operator"":""contains"",""value"":""PAYROLL"",""case_sensitive"":false}}","{""set_category_id"":23}"
739,learned,Utilities & Taxes · description rule,BELLCANADA,contains_case_insensitive,5,Utilities & Taxes,4,1,0,0.58,"{""description"":{""operator"":""contains"",""value"":""BELLCANADA"",""case_sensitive"":false}}","{""set_category_id"":5}"
740,learned,Dining · description rule,NOORBAKERY,contains_case_insensitive,6,Dining,4,1,0,0.57,"{""description"":{""operator"":""contains"",""value"":""NOORBAKERY"",""case_sensitive"":false}}","{""set_category_id"":6}"
741,learned,Health & Medical · description rule,COUPLESCOUNSELLINGCE,contains_case_insensitive,7,Health & Medical,4,1,0,0.57,"{""description"":{""operator"":""contains"",""value"":""COUPLESCOUNSELLINGCE"",""case_sensitive"":false},""amount"":{""exact"":186.45}}","{""set_category_id"":7}"
743,learned,Travel - $US · description rule,CMART,contains_case_insensitive,26,Travel - $US,4,1,0,0.57,"{""description"":{""operator"":""contains"",""value"":""CMART"",""case_sensitive"":false}}","{""set_category_id"":26}"
744,learned,Groceries & Pharmacy · description rule,OTTAWA,contains_case_insensitive,16,Groceries & Pharmacy,4,1,0,0.56,"{""description"":{""operator"":""contains"",""value"":""OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":16}"
745,learned,Insurance & Benefits · description rule,SUNLIFE,contains_case_insensitive,17,Insurance & Benefits,4,1,0,0.56,"{""description"":{""operator"":""contains"",""value"":""SUNLIFE"",""case_sensitive"":false}}","{""set_category_id"":17}"
746,learned,Shopping & Home · description rule,IKEAOTTAWA,contains_case_insensitive,14,Shopping & Home,4,1,0,0.55,"{""description"":{""operator"":""contains"",""value"":""IKEAOTTAWA"",""case_sensitive"":false}}","{""set_category_id"":14}"
747,learned,Travel - $US · description rule,SUPERFOOD,contains_case_insensitive,26,Travel - $US,4,1,0,0.55,"{""description"":{""operator"":""contains"",""value"":""SUPERFOOD"",""case_sensitive"":false}}","{""set_category_id"":26}"
748,learned,Bank Fees · description rule,ADDITIONALCARD,contains_case_insensitive,19,Bank Fees,4,1,0,0.54,"{""description"":{""operator"":""contains"",""value"":""ADDITIONALCARD"",""case_sensitive"":false},""amount"":{""exact"":50}}","{""set_category_id"":19}"
749,learned,Auto & Transportation · description rule,UBERBV,contains_case_insensitive,1,Auto & Transportation,4,1,0,0.54,"{""description"":{""operator"":""contains"",""value"":""UBERBV"",""case_sensitive"":false}}","{""set_category_id"":1}"
750,learned,Groceries & Pharmacy · description rule,FARM,contains_case_insensitive,16,Groceries & Pharmacy,4,1,0,0.54,"{""description"":{""operator"":""contains"",""value"":""FARM"",""case_sensitive"":false}}","{""set_category_id"":16}"
751,learned,Travel - $US · description rule,SUPER,contains_case_insensitive,26,Travel - $US,4,1,0,0.54,"{""description"":{""operator"":""contains"",""value"":""SUPER"",""case_sensitive"":false}}","{""set_category_id"":26}"
752,learned,Health & Medical · description rule,ANDREEABIRSILADE,contains_case_insensitive,7,Health & Medical,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""ANDREEABIRSILADE"",""case_sensitive"":false}}","{""set_category_id"":7}"
753,learned,Insurance & Benefits · description rule,BASKINROBBINS,contains_case_insensitive,17,Insurance & Benefits,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""BASKINROBBINS"",""case_sensitive"":false},""amount"":{""exact"":8.58}}","{""set_category_id"":17}"
754,learned,Bank Fees · description rule,ANNUALCARDFEEWAIVER,contains_case_insensitive,19,Bank Fees,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""ANNUALCARDFEEWAIVER"",""case_sensitive"":false},""amount"":{""exact"":35}}","{""set_category_id"":19}"
755,learned,Health & Medical · description rule,OTTAWAHEALTHGROUP,contains_case_insensitive,7,Health & Medical,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""OTTAWAHEALTHGROUP"",""case_sensitive"":false},""amount"":{""exact"":50}}","{""set_category_id"":7}"
756,learned,Dining · description rule,THEBAKER,contains_case_insensitive,6,Dining,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""THEBAKER"",""case_sensitive"":false}}","{""set_category_id"":6}"
757,learned,Health & Medical · description rule,MARKETPLACECHIROPRACT,contains_case_insensitive,7,Health & Medical,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""MARKETPLACECHIROPRACT"",""case_sensitive"":false}}","{""set_category_id"":7}"
759,learned,Bank Fees · description rule,BANK,contains_case_insensitive,19,Bank Fees,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""BANK"",""case_sensitive"":false},""amount"":{""exact"":120}}","{""set_category_id"":19}"
760,learned,Costco · description rule,COSTCO,contains_case_insensitive,3,Costco,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""COSTCO"",""case_sensitive"":false},""amount"":{""min"":135.6,""max"":146.9}}","{""set_category_id"":3}"
761,learned,Child Care · description rule,STARR,contains_case_insensitive,15,Child Care,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""STARR"",""case_sensitive"":false}}","{""set_category_id"":15}"
762,learned,Dining · description rule,BASKIN,contains_case_insensitive,6,Dining,4,1,0,0.53,"{""description"":{""operator"":""contains"",""value"":""BASKIN"",""case_sensitive"":false},""amount"":{""min"":8.99,""max"":11.83}}","{""set_category_id"":6}"
